,cell,mcc,net,area,lon,lat,zone,road,dist_road,traffic,priority
8375,19421,624,1,803,9.721527,4.031982,1,POINT (9.723486917093425 4.030490821748714),0.2734107448055999,0.8866122449580122,0.0
8376,17022,624,1,803,9.725304,4.0131,1,POINT (9.727492796258133 4.015224274765558),0.3387322206671819,0.028471864233289734,0.0
8377,19422,624,1,803,9.727707,4.034866,1,POINT (9.727758167312601 4.036310544760141),0.16072628317604232,0.6079907843524094,0.0
8378,11223,624,1,803,9.740524,4.006119,1,POINT (9.741011632610565 4.009050164887952),0.3303883965708148,0.11964972807571606,0.0
8379,5213,624,1,803,9.722214,4.018021,1,POINT (9.723112748935762 4.019080872234724),0.1543613017878801,0.7815550154063955,0.0
8380,17313,624,1,804,9.685723,4.0362,1,POINT (9.689670044920859 4.035003889874417),0.4575597886910227,0.8843630498255083,0.0
8381,4212,624,1,805,9.713974,4.062424,1,POINT (9.71385258994772 4.062471218935968),0.014453650697818302,0.8592667827993381,0.0
8382,5056,624,1,804,9.6878814697266,4.0436553955078,1,POINT (9.690465152255911 4.043894490751541),0.28780774158956,0.24197824163173565,0.0
8383,267,624,1,805,9.7139739990234,4.0628814697266,1,POINT (9.714109746737108 4.063079996563459),0.026721008095337718,0.14646697818085253,0.0
8384,17315,624,1,804,9.6878814697266,4.0395355224609,1,POINT (9.690464397884625 4.039459961058554),0.2866181792775296,0.6551158490161632,0.0
8385,17316,624,1,804,9.690628,4.0345,1,POINT (9.689750846467462 4.034804232940814),0.10300678712988115,0.4314056776354622,0.0
8386,5105,624,1,804,9.685135,4.041824,1,POINT (9.690484430633205 4.042171422916169),0.5946062780079492,0.015023998101807656,0.0
8387,3975,624,1,805,9.700241,4.054183999999999,1,POINT (9.698831548908544 4.05520662345549),0.19331227272168927,0.1012465708284509,0.0
8388,11311,624,1,804,9.6988677978516,4.0546417236328,1,POINT (9.698599537828699 4.055044182171969),0.0537402321998067,0.5152339992445376,0.0
8389,13615,624,1,804,9.6988677978516,4.0518951416016,1,POINT (9.697511482977745 4.053062951718857),0.1987306606819206,0.8738038639625496,0.0
8390,266,624,1,805,9.6947479248047,4.0724945068359,1,POINT (9.694823322810976 4.072485581571556),0.008421389713354032,0.8636799665294296,0.0
8391,27072,624,1,804,9.683137,4.0340419999999995,1,POINT (9.689478686071396 4.033605872244124),0.7050861190022203,0.4983612766458966,0.0
8392,5101,624,1,804,9.683212,4.042282,1,POINT (9.690484430633205 4.042171422916169),0.8067394545870643,0.19847342819823188,0.0
8393,5103,624,1,804,9.683762,4.037476,1,POINT (9.689882358528251 4.035806457103291),0.7037904520618297,0.27426717990264293,0.0
8394,17317,624,1,804,9.687424,4.039078,1,POINT (9.690456854171771 4.039021671341601),0.3364586959496623,0.22554050294312888,0.0
8395,5451,624,1,711,9.278641,4.161072,1,POINT (9.278265198587803 4.159368953287895),0.1939021309014473,0.07306284640529614,0.0
8396,18753,624,1,711,9.2717742919922,4.1452789306641,1,POINT (9.267410298701975 4.157156549945256),1.4066157385053504,0.154325704642443,0.0
8397,6656,624,1,711,9.243851,4.13887,1,POINT (9.244209190717697 4.138918534468075),0.040090026818564176,2.0675802414271693e-05,0.0
8398,16922,624,1,711,9.2896270751953,4.1562652587891,1,POINT (9.289236271651617 4.155662894799718),0.07977936795637335,0.5152597374637833,0.0
8399,117,624,1,712,9.7180938720703,4.6987152099609,0,POINT (9.716284347696444 4.699461242862952),0.21701444531745115,0.5204697238359688,0.0
8400,16965,624,1,711,9.2827606201172,4.1590118408203,1,POINT (9.282690843463428 4.158761684402975),0.02887246600638617,0.4548969566688149,0.0
8401,11777,624,1,711,9.2360687255859,4.1452789306641,1,POINT (9.239293455963519 4.148204677355949),0.4834678813689182,0.9198183827180783,0.0
8402,5452,624,1,711,9.2676544189453,4.1507720947266,1,POINT (9.266921549927929 4.156986229672754),0.6957440173272178,0.48933543416598424,0.0
8403,17801,624,1,711,9.239730999999999,4.122391,1,POINT (9.241863598933634 4.120766936412593),0.297580291132153,0.9874227993925305,0.0
8404,12397,624,1,711,9.2580413818359,4.1521453857422,1,POINT (9.258421797195808 4.154280551328355),0.2411389305721234,0.6674225591198458,0.0
8405,16931,624,1,711,9.252226,4.152176,1,POINT (9.252432843559291 4.153368516444033),0.13457137680188858,0.8024230335891049,0.0
8406,112,624,1,712,9.932327,4.969254,0,POINT (9.928458731669849 4.973300366474547),0.6213420452485975,0.6866450426259091,0.0
8407,16943,624,1,711,9.2937469482422,4.1754913330078,1,POINT (9.302711522107558 4.175501769964029),0.9941699717885739,0.8438323237725001,0.0
8408,17961,624,1,711,9.29718,4.1802980000000005,1,POINT (9.302919980039491 4.176284974996548),0.777385635404872,0.384103249600373,0.0
8409,12395,624,1,711,9.267225999999999,4.153126,1,POINT (9.266921549927929 4.156986229672754),0.43056387661310885,0.3139484743729979,0.0
8410,17782,624,1,711,9.2731475830078,4.1425323486328,1,POINT (9.267410298701975 4.157156549945256),1.7461899226719009,0.5341853129902039,0.0
8411,6657,624,1,711,9.2415618896484,4.1425323486328,1,POINT (9.242290070167087 4.142332064535481),0.08377294193085352,0.4870791135551823,0.0
8412,2661,624,1,714,9.3692779541016,4.0697479248047,0,POINT (9.358616134065869 4.084466673967768),2.0191643978322995,0.7814317198774355,0.0
8413,685,624,1,714,9.3074798583984,4.0862274169922,0,POINT (9.307816436416346 4.085566295845098),0.08244868033918731,0.06054741342333647,0.0
8414,7941,624,1,714,9.5711517333984,4.3787384033203,0,POINT (9.570971986242995 4.378317256130003),0.0508934792674116,0.369415452860297,0.0
8415,7813,624,1,713,9.4200897216797,4.6437835693359,0,POINT (9.42926283732578 4.633648299344173),1.5177981357610872,0.03853976271700754,0.0
8416,4077,624,1,713,9.4310760498047,4.6355438232422,0,POINT (9.431385721942547 4.635217559256319),0.049941096861557344,0.02154981730824901,0.0
8417,5482,624,1,713,9.4640350341797,4.5984649658203,0,POINT (9.463576337261401 4.597776352151527),0.09191183683306946,0.7371397169320193,0.0
8418,13212,624,1,714,9.3212127685547,4.0876007080078,0,POINT (9.321985121721838 4.088881087093142),0.1661561818278167,0.21159739478226147,0.0
8419,5903,624,1,714,9.4434356689453,4.1329193115234,0,POINT (9.443844666638682 4.132633029097263),0.05541568787409429,0.4487584242531233,0.0
8420,17852,624,1,714,9.6137237548828,4.2304229736328,0,POINT (9.613354828182764 4.230381442802297),0.04117082471798395,0.32316446242886054,0.0
8421,17897,624,1,714,9.3651580810547,4.0697479248047,0,POINT (9.358109867114194 4.084141791400754),1.7812358769120353,0.941166870834127,0.0
8422,18483,624,1,712,9.9048614501953,4.8964691162109,0,POINT (9.905257036952321 4.896071857566682),0.06222578723114352,0.11616413841053663,0.0
8423,18806,624,1,713,9.4297027587891,4.6341705322266,0,POINT (9.429767092620693 4.634079967357621),0.012339040694457211,0.37707302410001864,0.0
8424,17923,624,1,714,9.4187164306641,4.1274261474609,0,POINT (9.418480357083382 4.126841134004366),0.07012185305049778,0.9724597064369485,0.0
8425,18481,624,1,712,9.926834,4.948654,0,POINT (9.927021822008811 4.948330341644521),0.041571045004665255,0.5507170461068941,0.0
8426,18803,624,1,713,9.4297027587891,4.6341705322266,0,POINT (9.429767092620693 4.634079967357621),0.012339040694457211,0.5805548685993127,0.0
8427,2442,624,1,714,9.6123504638672,4.2331695556641,0,POINT (9.613344183165736 4.232697949382356),0.12203665343273642,0.29399285626656957,0.0
8428,3022,624,1,714,9.5821380615234,4.3553924560547,0,POINT (9.58163502436517 4.355547229425923),0.058368517797122536,0.35503482069091297,0.0
8429,13216,624,1,714,9.3198394775391,4.0903472900391,0,POINT (9.319881096387206 4.090232166065675),0.013608026379214495,0.8705573327030482,0.0
8430,4267,624,1,801,9.697389,4.044395,1,POINT (9.697432776906936 4.044370247575671),0.0055814615779182074,0.5975622868398716,0.0
8431,4495,624,1,801,9.700241,4.037247,1,POINT (9.702857041726645 4.042732842790713),0.6754959207529138,0.043731402970576094,0.0
8432,5065,624,1,801,9.6974945068359,4.0436553955078,1,POINT (9.697095237666161 4.043940758857048),0.05448044728817265,0.575954807095466,0.0
8433,16965,624,1,715,9.2800140380859,4.1590118408203,1,POINT (9.279928168177435 4.159057230308889),0.010777916252963324,0.3064355446196524,0.0
8434,3306,624,1,801,9.7057342529297,4.0367889404297,1,POINT (9.706212988119262 4.042831162514943),0.6739595742702125,0.9348501527007446,0.0
8435,17251,624,1,715,9.5862579345703,4.1384124755859,0,POINT (9.591160889683806 4.137567287857451),0.5518242795533184,0.6605878512973362,0.0
8436,823,624,1,801,9.699200999999999,4.047942,1,POINT (9.699807537714065 4.047492171231681),0.08383248686381145,0.22655084207587517,0.0
8437,4491,624,1,801,9.693178,4.027372,1,POINT (9.692280756302324 4.026637577040816),0.12873918993570876,0.21296685676960792,0.0
8438,4196,624,1,715,9.276647,4.15773,1,POINT (9.276983018859369 4.159398373768028),0.18922050665569062,0.5407669531613883,0.0
8439,212,624,1,801,9.698257,4.026871,1,POINT (9.692544786252284 4.026067188529851),0.6398745896432031,0.9655243572334988,0.0
8440,633,624,1,801,9.701614,4.043655,1,POINT (9.701509566972476 4.044011166843717),0.04126318340159587,0.5939816657392144,0.0
8441,7825,624,1,715,9.291916,4.155807,1,POINT (9.29082103808463 4.154433521061264),0.19511752222872777,0.1355063496322455,0.0
8442,4266,624,1,801,9.7002410888672,4.0367889404297,1,POINT (9.702857041726645 4.042732842790713),0.7218188633630541,0.2566382685772556,0.0
8443,1782,624,1,801,9.719467,4.018936,1,POINT (9.718660030512893 4.018586423766521),0.0975861294663732,0.35554069973937275,0.0
8444,1783,624,1,801,9.711227000000001,4.019966,1,POINT (9.714832853523887 4.016765874397237),0.5353447839569582,0.01747661337223061,0.0
8445,4223,624,1,801,9.7126007080078,4.0299224853516,1,POINT (9.712730839846017 4.036690999345183),0.752762816652159,0.5203825966726017,0.0
8446,4262,624,1,801,9.707108,4.037704,1,POINT (9.711545471099214 4.03881095029584),0.5073564321526202,0.3388880333876545,0.0
8447,12636,624,1,801,9.7098541259766,4.0422821044922,1,POINT (9.709939330813114 4.042134626361218),0.018927189001002927,0.5770153707919302,0.0
8448,12955,624,1,801,9.7057342529297,4.0367889404297,1,POINT (9.706212988119262 4.042831162514943),0.6739595742702125,0.609209085226005,0.0
8449,181,624,1,802,9.747391,4.061966,1,POINT (9.756796097390776 4.068702493393204),1.284249054292114,0.26294338899062986,0.0
8450,4181,624,1,802,9.738405,4.055377,1,POINT (9.735596671703377 4.045624599385576),1.1282678891590971,0.3408460713645419,0.0
8451,17338,624,1,801,9.699554,4.047089,1,POINT (9.699519535521034 4.047162762436955),0.00904909536436149,0.9651964657463182,0.0
8452,6005,624,1,801,9.710981,4.016474,1,POINT (9.712875595313818 4.014489936228529),0.304690308355783,0.7772263940499693,0.0
8453,7995,624,1,801,9.7016143798828,4.0230560302734,1,POINT (9.698488645249711 4.017826017510629),0.6770595314253766,0.11269492044337737,0.0
8454,12635,624,1,801,9.7098541259766,4.0436553955078,1,POINT (9.710060952228162 4.043456536310714),0.03186261014295054,0.6371335608502809,0.0
8455,12942,624,1,801,9.7016143798828,4.0395355224609,1,POINT (9.702857041726645 4.042732842790713),0.3813093824660733,0.9690572292409061,0.0
8456,17951,624,1,801,9.7002410888672,4.0367889404297,1,POINT (9.702857041726645 4.042732842790713),0.7218188633630541,0.1280021644602064,0.0
8457,6245,624,1,801,9.713516,4.03038,1,POINT (9.712730839846017 4.036690999345183),0.7071345085242142,0.682701122364604,0.0
8458,12733,624,1,801,9.702301,4.021683,1,POINT (9.699365392321653 4.017251857143236),0.5905955740775095,0.6029365525247206,0.0
8459,17613,624,1,801,9.699898,4.048119,1,POINT (9.700265189627345 4.04806557722776),0.041158693750906805,0.1326474541899736,0.0
8460,4395,624,1,802,9.7551727294922,4.0628814697266,1,POINT (9.758774897091996 4.06677147054009),0.5888348228722292,0.302314239810621,0.0
8461,17233,624,1,802,9.732742,4.054641999999999,1,POINT (9.731345454232809 4.046643838811491),0.9027438772059967,0.2943657449677005,0.0
8462,3682,624,1,803,9.725418,4.027176,1,POINT (9.722383020445477 4.028442787527297),0.3649228144148329,0.5164723727727685,0.0
8463,13952,624,1,802,9.7524261474609,4.0573883056641,1,POINT (9.762084994474236 4.055531673660539),1.0910345210548327,0.5738588472498853,0.0
8464,5077,624,1,802,9.738329,4.054915,1,POINT (9.735596671703377 4.045624599385576),1.076582347277871,0.28705939123880275,0.0
8465,8531,624,1,802,9.72908,4.040222,1,POINT (9.729355087505212 4.041445131006157),0.13938659181250423,0.3422175571549989,0.0
8466,11883,624,1,802,9.7263336181641,4.0464019775391,1,POINT (9.726898184047002 4.047744717974297),0.16190603352588268,0.9501598754940525,0.0
8467,4431,624,1,802,9.748764,4.052811,1,POINT (9.750657945877805 4.045360988530774),0.8546241053064545,0.7503086634630035,0.0
8468,13953,624,1,802,9.7496795654297,4.0573883056641,1,POINT (9.752271294600632 4.045711771178588),1.3298140892683306,0.6500934395241834,0.0
8469,11282,624,1,802,9.7647857666016,4.0876007080078,1,POINT (9.752245059243705 4.076015787731137),1.8958095266558403,0.06936042771059037,0.0
8470,4397,624,1,802,9.7579193115234,4.0628814697266,1,POINT (9.760492097595147 4.065164156787546),0.3819127616095438,0.01690060211551314,0.0
8471,8637,624,1,802,9.738997999999999,4.047623000000001,1,POINT (9.738638883460197 4.044885986077929),0.30693763412037345,0.8848121422387675,0.0
8472,16995,624,1,802,9.72908,4.069748000000001,1,POINT (9.726778071374525 4.069867577934332),0.25566332170219164,0.17466079884197228,0.0
8473,8535,624,1,802,9.7332,4.041595,1,POINT (9.733061816545643 4.041178921761372),0.048738516534382215,0.7434105167975813,0.0
8474,4257,624,1,804,9.693375,4.04805,1,POINT (9.693462688468799 4.048400769535675),0.040198190627846894,0.7502161289155171,0.0
8475,19397,624,1,803,9.7373199462891,4.0134429931641,1,POINT (9.735252678397131 4.01449538446559),0.25743927494339114,0.660995973438279,0.0
8476,19396,624,1,803,9.7400665283203,4.0106964111328,1,POINT (9.739913519475806 4.009352751592502),0.150369017928897,0.38963006180052673,0.0
8477,19272,624,1,803,9.728736999999999,4.01207,1,POINT (9.729784240947708 4.013288641865699),0.17848192748946712,0.7769525722846489,0.0
8478,19226,624,1,803,9.740067,4.005661,1,POINT (9.740408470858199 4.009129373872952),0.38752110250747873,0.7277800648095628,0.0
8479,812,624,1,804,9.6933746337891,4.0477752685547,1,POINT (9.693819841363023 4.048210584152685),0.06914873812427205,0.03806242801256032,0.0
8480,17027,624,1,803,9.722672,4.015732,1,POINT (9.724425187334674 4.018214434903683),0.33765682080849746,0.8379121332492513,0.0
8481,17021,624,1,803,9.7208404541016,4.0175628662109,1,POINT (9.71868584677469 4.017636670317927),0.23913351079510703,0.5380769172064839,0.0
8482,10966,624,1,803,9.723587,4.022369,1,POINT (9.721798634156215 4.019886289310676),0.3399434160456662,0.8318847372430571,0.0
8483,5216,624,1,803,9.7277069091797,4.0148162841797,1,POINT (9.727685328574012 4.015023779641638),0.023196286781524904,0.3092332992702802,0.0
8484,196,624,1,804,9.689255000000001,4.042007,1,POINT (9.690484430633205 4.042171422916169),0.13758656224311425,0.07810148748126178,0.0
8485,7171,624,1,803,9.7167205810547,4.0134429931641,1,POINT (9.718197098000616 4.01609565741947),0.3373816663776739,0.3474029567219129,0.0
8486,1967,624,1,804,9.691658,4.032326,1,POINT (9.690124092615775 4.031519784182279),0.19231334211206808,0.7698047817677551,0.0
8487,193,624,1,804,9.687880999999999,4.043198,1,POINT (9.690469091750401 4.043203235196813),0.287067020652597,0.7917414147732822,0.0
8488,4255,624,1,804,9.6933746337891,4.0546417236328,1,POINT (9.69337384029518 4.054326439803219),0.035058072777253285,0.6350094447593693,0.0
8489,11222,624,1,803,9.743271,4.006577,1,POINT (9.743154717613947 4.00887347436904),0.2556818491389283,0.26295700332531513,0.0
8490,5215,624,1,803,9.7249603271484,4.0189361572266,1,POINT (9.724510347470925 4.018277382996502),0.08864061425374306,0.23926388653434594,0.0
8491,11227,624,1,803,9.7400665283203,4.0079498291016,1,POINT (9.74017771706383 4.009153429935054),0.1344013905519134,0.6100316071763496,0.0
8492,4253,624,1,804,9.6920013427734,4.0491485595703,1,POINT (9.692024018608123 4.049008541334786),0.015771163399642456,0.31845336527010704,0.0
8493,4216,624,1,805,9.712601,4.06105,1,POINT (9.712909122926533 4.060981754742016),0.035008041450732844,0.8236288429336313,0.0
8494,607,624,1,805,9.7043609619141,4.0532684326172,1,POINT (9.70452118478272 4.053285826524245),0.017876345846043657,0.685717959466823,0.0
8495,13587,624,1,804,9.692001,4.044341999999999,1,POINT (9.69170114769787 4.042935098114299),0.15993670124615691,0.9920496770700911,0.0
8496,261,624,1,805,9.686508,4.071121,1,POINT (9.686694553113284 4.070011495211816),0.1250944197723706,0.4830119881865358,0.0
8497,3976,624,1,805,9.7029876708984,4.0532684326172,1,POINT (9.70373303442733 4.052298186873287),0.13592043784855967,0.37447367254735675,0.0
8498,20032,624,1,804,9.693717999999999,4.042969,1,POINT (9.694008685641535 4.041964054631649),0.1163033770414218,0.5043209117214549,0.0
8499,4215,624,1,805,9.712601,4.062195,1,POINT (9.71323165856063 4.061473353363169),0.1064518548609487,0.9524452253708002,0.0
8500,20836,624,1,804,9.6961212158203,4.0546417236328,1,POINT (9.695205118500525 4.055943728020566),0.1768751854859175,0.31310156388641386,0.0
8501,2657,624,1,805,9.699478,4.057693,1,POINT (9.699954723933786 4.057277540272565),0.07021452633483713,0.36832623575195433,0.0
8502,17312,624,1,804,9.691086,4.036331,1,POINT (9.690248228601774 4.036428059042635),0.0935494912820533,0.15317774159606767,0.0
8503,262,624,1,805,9.694747999999999,4.072037,1,POINT (9.694869926192609 4.072351052025624),0.0374480515994879,0.8496780843071896,0.0
8504,13586,624,1,804,9.694114,4.037211,1,POINT (9.690495075650233 4.037438748927286),0.40220547565976883,0.8131299835991807,0.0
8505,13582,624,1,804,9.693069,4.039536,1,POINT (9.692791884757838 4.041244132968075),0.19240674307367905,0.37231279274421214,0.0
8506,3977,624,1,805,9.7002410888672,4.0532684326172,1,POINT (9.698234086850334 4.054194676285334),0.2452813600876239,0.9336576076321479,0.0
8507,1091,624,1,805,9.713372999999999,4.068632,1,POINT (9.71247284486634 4.06933163904543),0.12657159492459646,0.6353106108073949,0.0
8508,1095,624,1,805,9.713058,4.0674589999999995,1,POINT (9.711932547387789 4.068850182527143),0.19877652123313694,0.9816631068304367,0.0
8509,2651,624,1,805,9.701958,4.064941,1,POINT (9.70329197868233 4.06366874144237),0.20470746832276046,0.033402002699494115,0.0
8510,20831,624,1,804,9.693832,4.054183999999999,1,POINT (9.693573078133596 4.054377317955499),0.035872601655386326,0.8222518063693189,0.0
8511,20832,624,1,804,9.6961212158203,4.0546417236328,1,POINT (9.695205118500525 4.055943728020566),0.1768751854859175,0.979452499333994,0.0
8512,5147,624,1,804,9.683304,4.02626,1,POINT (9.690975358702076 4.028130896910199),0.8759714301669812,0.9181269603287323,0.0
8513,20033,624,1,804,9.692516,4.042625,1,POINT (9.691712044171993 4.042661931889882),0.08926788969703454,0.13732451495281017,0.0
8514,2656,624,1,805,9.705505,4.062538,1,POINT (9.705482589076723 4.062809093452898),0.030246530278401993,0.3020364038336484,0.0
8515,16923,624,1,711,9.3088531494141,4.1425323486328,0,POINT (9.308021625406042 4.141874664079296),0.11769727522730056,0.7538885938519468,0.0
8516,18766,624,1,711,9.246025,4.152832,1,POINT (9.245787670723331 4.152873648880671),0.026724846207139663,0.5665982289484264,0.0
8517,672,624,1,713,9.4448089599609,4.6382904052734,0,POINT (9.444626782023818 4.638279217028497),0.02022921212917829,0.7741514075356482,0.0
8518,12931,624,1,714,9.598618,4.379425,0,POINT (9.573536178061829 4.374060925698501),2.844085610912487,0.30201882840298355,0.0
8519,2663,624,1,714,9.3637847900391,4.0697479248047,0,POINT (9.357534952375516 4.083882287678506),1.7177484254966011,0.4043317304839221,0.0
8520,13215,624,1,714,9.7716522216797,4.0999603271484,1,POINT (9.795578073727228 4.088566430447997),2.9405732565635674,0.2849769669146992,0.0
8521,17173,624,1,712,9.929580999999999,4.936980999999999,0,POINT (9.931824987803367 4.937083587785338),0.24885589412859202,0.6657411317247626,0.0
8522,17851,624,1,714,9.626255,4.220295,0,POINT (9.614885782797415 4.222232975632153),1.279053445772144,0.7709296205251,0.0
8523,682,624,1,714,9.3225860595703,4.0862274169922,0,POINT (9.323085917065612 4.088617895333499),0.2715291493688408,0.8366227944216968,0.0
8524,17891,624,1,714,9.3692779541016,4.0697479248047,0,POINT (9.358616134065869 4.084466673967768),2.0191643978322995,0.202879719808854,0.0
8525,17693,624,1,713,9.4640350341797,4.5984649658203,0,POINT (9.463576337261401 4.597776352151527),0.09191183683306946,0.17525231501841176,0.0
8526,17921,624,1,714,9.4187164306641,4.1274261474609,0,POINT (9.418480357083382 4.126841134004366),0.07012185305049778,0.48185185726669333,0.0
8527,17821,624,1,714,9.319153,4.088287,0,POINT (9.32032625926476 4.089952545775816),0.22634602214463,0.04075904321262536,0.0
8528,17903,624,1,714,9.3624114990234,4.0697479248047,0,POINT (9.357534952375516 4.083882287678506),1.6621344041281763,0.3060491058802174,0.0
8529,7812,624,1,713,9.4255828857422,4.6451568603516,0,POINT (9.433353122255426 4.638660928899043),1.1239946757444315,0.3482114625238256,0.0
8530,12212,624,1,714,9.4297027587891,4.1301727294922,0,POINT (9.427304824744454 4.128690433301557),0.31288033736353305,0.8636127256981772,0.0
8531,16961,624,1,715,9.286769999999999,4.157934,1,POINT (9.286485917763287 4.156948594927513),0.11401149967654031,0.7842473708625216,0.0
8532,826,624,1,801,9.7016143798828,4.0477752685547,1,POINT (9.700706496829412 4.048434297148361),0.12454142820033204,0.3472511688956905,0.0
8533,3351,624,1,801,9.698868,4.020767,1,POINT (9.697308724739969 4.018653478991922),0.2917963969357058,0.7828638904442744,0.0
8534,16967,624,1,715,9.2841339111328,4.1576385498047,1,POINT (9.284499993444399 4.157862725287629),0.04764108050174615,0.9488748054399095,0.0
8535,3303,624,1,801,9.7029876708984,4.0381622314453,1,POINT (9.702912362287606 4.042714067327609),0.5062099804134795,0.9231546229889599,0.0
8536,636,624,1,801,9.7043609619141,4.0477752685547,1,POINT (9.702427972103209 4.050346628357403),0.3573790311376488,0.4451095659419205,0.0
8537,18805,624,1,716,9.431763,4.633483999999999,0,POINT (9.431073328411259 4.634988984756774),0.18397707559359933,0.6400327422355393,0.0
8538,16962,624,1,715,9.2841339111328,4.1576385498047,1,POINT (9.284499993444399 4.157862725287629),0.04764108050174615,0.3257203515336533,0.0
8539,3307,624,1,801,9.704361,4.037476,1,POINT (9.704561920832134 4.042761173623433),0.5881068977701475,0.2745601269467529,0.0
8540,12737,624,1,801,9.7016143798828,4.0203094482422,1,POINT (9.699365392321653 4.017251857143236),0.4216907660640971,0.47306536879685746,0.0
8541,4186,624,1,802,9.7400665283203,4.0532684326172,1,POINT (9.73765183054249 4.04512805544158),0.9439619697247205,0.9911349313340077,0.0
8542,13192,624,1,801,9.723129,4.028091000000001,1,POINT (9.722383020445477 4.028442787527297),0.09152455545559499,0.4045479808265777,0.0
8543,12633,624,1,801,9.708119,4.039362000000001,1,POINT (9.710974663493118 4.040832497703207),0.3564607975694363,0.31106072728797085,0.0
8544,12945,624,1,801,9.701157,4.042282,1,POINT (9.702277349303188 4.04347539559285),0.18180069560341053,0.45123536618518645,0.0
8545,6243,624,1,801,9.713974,4.02626,1,POINT (9.719043837859232 4.023343069998447),0.6491832957436517,0.3516628810792921,0.0
8546,17615,624,1,801,9.7057342529297,4.0505218505859,1,POINT (9.703801346938178 4.052228784715027),0.28633720517350375,0.1844594983840795,0.0
8547,207,624,1,802,9.729968,4.046828,1,POINT (9.729773428292589 4.046953131038578),0.025677933278925348,0.7441613618000381,0.0
8548,6241,624,1,801,9.712601,4.030952,1,POINT (9.712730839846017 4.036690999345183),0.6383101006143732,0.733683893161173,0.0
8549,12632,624,1,801,9.7098541259766,4.0422821044922,1,POINT (9.709939330813114 4.042134626361218),0.018927189001002927,0.1971388388686277,0.0
8550,526,624,1,802,9.7441864013672,4.0656280517578,1,POINT (9.754930621020492 4.071930364305331),1.3824719498699374,0.9008960687620516,0.0
8551,17612,624,1,801,9.7057342529297,4.0464019775391,1,POINT (9.706202929835456 4.042940797808455),0.3883606041569814,0.23721586577017906,0.0
8552,4187,624,1,802,9.735478,4.053632,1,POINT (9.733926996591208 4.046028355661434),0.8628111575542229,0.7314639202098538,0.0
8553,4971,624,1,803,9.7414398193359,4.0395355224609,1,POINT (9.74182149209517 4.039509330468235),0.042434702163994475,0.6984360560292483,0.0
8554,4536,624,1,803,9.7263336181641,4.0230560302734,1,POINT (9.723761340603346 4.018786332157219),0.5539070166027433,0.8355727339481887,0.0
8555,225,624,1,803,9.741439999999999,4.040909,1,POINT (9.742226924751691 4.040991670044491),0.08776722973990864,0.5068029837393742,0.0
8556,4435,624,1,802,9.74865,4.051895,1,POINT (9.749799387535717 4.045180358517371),0.757440030504365,0.7571992468955845,0.0
8557,19201,624,1,802,9.7455596923828,4.0587615966797,1,POINT (9.748497426515797 4.04492948815539),1.5721972518059584,0.20097421368654866,0.0
8558,222,624,1,803,9.727707,4.0244290000000005,1,POINT (9.7222819346932 4.028275736197031),0.7382841646449139,0.9438403636607132,0.0
8559,17237,624,1,802,9.732285000000001,4.055099,1,POINT (9.730236696080993 4.046915747750433),0.9378699013313159,0.0688849725913494,0.0
8560,642,624,1,803,9.721527,4.016647,1,POINT (9.723112748935762 4.019080872234724),0.3227716645451454,0.570314680381933,0.0
8561,5072,624,1,802,9.7414398193359,4.0573883056641,1,POINT (9.738638883460197 4.044885986077929),1.424485050492298,0.5473496945189341,0.0
8562,8635,624,1,802,9.740219,4.049149,1,POINT (9.739008357752084 4.044794958609458),0.5024242946825039,0.31908072654845576,0.0
8563,16996,624,1,802,9.7469329833984,4.0615081787109,1,POINT (9.756796097390776 4.068702493393204),1.355257279771679,0.3948815598695309,0.0
8564,6301,624,1,802,9.74968,4.039078,1,POINT (9.748900344601338 4.037910733894989),0.15596481817125743,0.635467310623821,0.0
8565,25196,624,1,802,9.755173,4.064941,1,POINT (9.757699247457737 4.067766653903902),0.4209892624465883,0.3205490518066013,0.0
8566,19205,624,1,802,9.7455596923828,4.0573883056641,1,POINT (9.748497426515797 4.04492948815539),1.4231618884492696,0.15463763803033415,0.0
8567,16993,624,1,802,9.7455596923828,4.0628814697266,1,POINT (9.756685120992785 4.068868035980898),1.402078889841056,0.4267310859103668,0.0
8568,4437,624,1,802,9.745903,4.047089,1,POINT (9.746487362315747 4.044442667219073),0.3013127429954987,0.21604939210815932,0.0
8569,5085,624,1,802,9.729538,4.056015,1,POINT (9.727659763769338 4.047557885352546),0.96318780289557,0.8618632647719316,0.0
8570,19225,624,1,803,9.7345733642578,4.0120697021484,1,POINT (9.734156996014292 4.011094678710037),0.11784484066990525,0.6066525596157073,0.0
8571,5212,624,1,803,9.7277069091797,4.0148162841797,1,POINT (9.727685328574012 4.015023779641638),0.023196286781524904,0.30353332177762116,0.0
8572,8561,624,1,803,9.7483062744141,4.0395355224609,1,POINT (9.747746324172397 4.038942127080503),0.09061578956462762,0.3137374856806239,0.0
8573,19273,624,1,803,9.726677,4.014816000000001,1,POINT (9.727492796258133 4.015224274765558),0.10123924531229724,0.6504017014180509,0.0
8574,11226,624,1,803,9.7441864013672,4.0065765380859,1,POINT (9.744302451615511 4.008757887924304),0.24289637729851704,0.901028022429557,0.0
8575,19271,624,1,803,9.7235870361328,4.0189361572266,1,POINT (9.723474595695762 4.018880460929836),0.013925062636122629,0.5131083272100445,0.0
